0.0	0.0	 0.0	 3.864906204575918e-15	 3.864906204575918e-15	 0.0	 0.0
0.00010404492072366264	0.0	 0.0	 2.0352554856167446e-16	 2.0341972718607742e-16	 0.0	 0.0
0.002080898414473253	0.0	 0.0	 3.9064673612586913e-16	 3.866259449469359e-16	 0.0	 0.0
0.003121347621709879	0.0	 0.0	 7.843467628816935e-17	 7.734921609678488e-17	 0.0	 0.0
0.008323593657893012	0.0	 0.0	 4.508141996123185e-16	 4.358258282813076e-16	 0.0	 0.0
0.0092484373976589	0.0	 0.0	 3.6310185549313153e-16	 3.4851084747091535e-16	 0.0	 0.0
0.010404492072366264	0.0	 0.0	 1.3003529910790414e-16	 1.2526069883569971e-16	 0.0	 0.0
0.013625516545204285	0.0	 0.0	 2.6261909450328903e-16	 2.5094360849713516e-16	 0.0	 0.0
0.015236028781623296	0.0	 0.0	 5.2697820599637385e-17	 5.023841489936366e-17	 0.0	 0.0
0.023288589963718347	0.0	 0.0	 3.0247162528529723e-16	 2.839730270181201e-16	 0.0	 0.0
0.0247201563960908	0.0	 0.0	 2.4410412815651e-16	 2.270753625457501e-16	 0.0	 0.0
0.026509614436556368	0.0	 0.0	 1.0345615868291904e-16	 9.710568202552752e-17	 0.0	 0.0
0.03070627398787471	0.0	 0.0	 2.0840112642163108e-16	 1.9482825355707134e-16	 0.0	 0.0
0.03280460376353388	0.0	 0.0	 4.1787313357035115e-17	 3.902790306978472e-17	 0.0	 0.0
0.043296252641829736	0.0	 0.0	 2.387925295458684e-16	 2.2130518197097124e-16	 0.0	 0.0
0.04516143466463789	0.0	 0.0	 1.9235466162837408e-16	 1.770877276571718e-16	 0.0	 0.0
0.04749291219314807	0.0	 0.0	 8.393637716406368e-17	 7.787069363590291e-17	 0.0	 0.0
0.0528113400632741	0.0	 0.0	 1.6885221627281829e-16	 1.5642883205434452e-16	 0.0	 0.0
0.05547055399833711	0.0	 0.0	 3.3847059237806066e-17	 3.13501875409542e-17	 0.0	 0.0
0.06876662367365217	0.0	 0.0	 1.9297253461861037e-16	 1.78229341630624e-16	 0.0	 0.0
